time,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,Hour of Day,Output Power (from Jon)
1506664800,0,0,69.51,69.51,35.41,0.28,1014.39,1.77,4.09,322,0,0,10,22,0
1506668400,0,0,68.49,68.49,34.28,0.28,1013.65,2.06,3.29,357,0,0,10,23,0
1506672000,0,0,66.86,66.86,34.27,0.3,1013.74,1.65,3.92,18,0,0,10,0,0
1506675600,0,0,66.74,66.74,34.01,0.3,1013.69,1.97,5.37,356,0,0,10,1,0
1506679200,0,0,65.61,65.61,35.22,0.32,1013.62,1.5,4.86,310,0,0,10,2,0
1506682800,0,0,64.7,64.7,35.41,0.34,1013.61,1.52,4.76,329,0,0,10,3,0
1506686400,0,0,63.55,63.55,35.11,0.35,1013.9,2.18,4.1,331,0,0,10,4,0
1506690000,0,0,61.99,61.99,33.77,0.35,1014.37,2.17,4.42,317,0,0,10,5,0
1506693600,0,0,62.14,62.14,33.55,0.34,1015.12,2.09,4.15,321,0,0,10,6,0
1506697200,0,0,69.09,69.09,36.85,0.31,1016.18,2.18,4.73,337,0.06,1,10,7,0
1506700800,0,0,72.78,72.78,38.39,0.29,1016.05,1.79,4.08,332,0.06,2,4.37,8,0
1506704400,0,0,78.83,78.83,39.12,0.24,1016.16,1.63,4.83,0,0.06,4,10,9,0
1506708000,0,0,81.12,81.12,39.68,0.23,1014.81,2.36,5.95,13,0.03,6,10,10,3.046333313
1506711600,0,0,83.86,83.86,39.55,0.21,1014.01,2.21,6.23,34,0.1,6,9.42,11,14.63966656
1506715200,0,0,85.55,85.55,39.1,0.19,1013.02,0.4,5.92,28,0.1,6,10,12,17.1439991
1506718800,0,0,87.05,87.05,37.52,0.17,1011.94,1.02,6.46,56,0.1,5,10,13,17.65299988
1506722400,0,0,88.72,88.72,36.1,0.16,1010.94,1.62,7.42,55,0.1,4,10,14,17.05685806
1506726000,0,0,87.86,87.86,33.86,0.15,1010.26,1.58,5.66,62,0.06,2,10,15,16.63500023
1506729600,0,0,87.01,87.01,34.17,0.15,1009.61,1.03,3.85,150,0.06,1,10,16,16.47550011
1506733200,0,0,85.11,85.11,34.93,0.17,1009.58,1.07,2.12,157,0.03,0,10,17,17.19750023
1506736800,0,0,81.26,81.26,35.82,0.2,1009.74,1.53,1.69,133,0.03,0,10,18,17.51600075
1506740400,0,0,78.1,78.1,35.25,0.21,1010.18,0.69,1.45,356,0,0,10,19,16.52199936
1506744000,0,0,75.2,75.2,36.39,0.24,1010.41,0.15,1.52,241,0,0,10,20,8.256999969
1506747600,0,0,74.84,74.84,35.7,0.24,1010.29,3.1,183,0.03,0,10,,21,0.136454538
1506751200,0,0,72.26,72.26,34.72,0.25,1010.22,0.98,305,0.06,0,10,,22,0
1506754800,0,0,71.59,71.59,35.14,0.26,1010.15,1.27,262,0.1,0,10,,23,0
1506758400,0,0,69.66,69.66,30.67,0.23,1009.75,0.32,1.73,338,0.1,0,10,0,0
1506762000,0,0,68.78,68.78,33.27,0.27,1009.67,0.21,2.43,46,0.06,0,10,1,0
1506765600,0,0,68.9,68.9,34.31,0.28,1009.16,1.6,4,319,0.03,0,10,2,0
1506769200,0,0,64.35,64.35,31.81,0.29,1009.08,1.47,4.02,352,0.03,0,10,3,0
1506772800,0,0,62,62,32.14,0.32,1009.37,0.64,2.58,352,0,0,10,4,0
1506776400,0,0,62.76,62.76,33.92,0.34,1009.78,0.58,1.6,326,0.03,0,10,5,0
1506780000,0,0,61.41,61.41,32.38,0.33,1009.95,0.43,2.62,48,0.03,0,10,6,0
1506783600,0,0,68.4,68.4,34.46,0.28,1010.24,0.76,1.59,57,0.03,1,10,7,0
1506787200,0,0,75.6,75.6,35.31,0.23,1009.62,0.88,4.53,137,0,2,10,8,0
1506790800,0,0,78.14,78.14,34.13,0.2,1010,2.81,7.16,137,0,4,10,9,0
1506794400,0,0,83.22,83.22,32.43,0.16,1009.27,4.05,11.12,153,0,5,10,10,2.861000061
1506798000,0,0,86.25,86.25,30.72,0.14,1008.16,5.51,13.76,176,0,7,10,11,14.57900047
1506801600,0,0,88.53,88.53,29.31,0.12,1006.91,7.48,17.22,190,0,7,10,12,16.27099991
1506805200,0,0,89.85,89.85,29.41,0.12,1005.35,7.15,14.44,180,0,5,10,13,17.40050125
1506808800,0,0,89.95,89.95,30.04,0.12,1005.58,6.88,17.56,195,0,4,10,14,16.57699966
1506812400,0,0,89.4,89.4,29.87,0.12,1004.99,7.77,15.16,192,0.03,2,10,15,13.17500019
1506816000,0,0,89.03,89.03,30.26,0.12,1004.66,7.56,13.56,203,0.03,1,10,16,16.70999908
1506819600,0,0,86.93,86.93,30.27,0.13,1004.81,6.08,11.38,218,0.03,0,10,17,16.88999939
1506823200,0,0,83.85,83.85,30.58,0.15,1005.32,4.41,6.45,227,0.03,0,10,18,17.51000023
1506826800,0,0,80.87,80.87,31.18,0.16,1005.5,2.86,5.11,207,0.03,0,10,19,17.40500069
1506830400,0,0,78.27,78.27,30.71,0.18,1006.11,2.38,4.56,248,0.03,0,10,20,7.927999973
1506834000,0,0,76.24,76.24,31.23,0.19,1005.71,2.05,4.47,185,0,0,10,21,0.111428574
1506837600,0,0,74.67,74.67,31.38,0.2,1006.52,1.43,4.75,226,0.03,0,10,22,0
1506841200,0,0,72.51,72.51,30.79,0.21,1006.7,1.97,4.12,236,0.03,0,10,23,0
1506844800,0,0,71.54,71.54,30.15,0.22,1007.37,0.97,6.3,262,0.06,0,10,0,0
1506848400,0,0,70.21,70.21,30.68,0.23,1006.57,1.28,4.91,315,0,0,10,1,0
1506852000,0,0,69.52,69.52,30.42,0.23,1006.14,0.8,5.14,344,0,0,10,2,0
1506855600,0,0,68.03,68.03,30.74,0.25,1006.11,1.14,4.51,305,0,0,10,3,0
1506859200,0,0,65.21,65.21,30.3,0.27,1006.18,1.35,3.62,324,0,0,10,4,0
1506862800,0,0,64.42,64.42,30.87,0.28,1007.6,0.78,4.24,319,0,0,10,5,0
1506866400,0,0,64.48,64.48,30.88,0.28,1007.53,1.53,3,307,0,0,10,6,0
1506870000,0,0,68.6,68.6,30.95,0.25,1007.76,1.25,3.55,340,0.06,1,10,7,0
1506873600,0,0,75.88,75.88,32.97,0.21,1007.62,0.43,3.64,278,0.06,2,10,8,0
1506877200,0,0,78.44,78.44,32.91,0.19,1007.31,0.47,4.38,355,0,4,10,9,0
1506880800,0,0,83.14,83.14,30.01,0.15,1007.68,0.58,4.41,32,0.06,5,10,10,1.555999994
1506884400,0,0,85.19,85.19,30.11,0.14,1005.93,0.87,5.64,58,0.06,6,10,11,15.39000034
1506888000,0,0,86.81,86.81,30.47,0.13,1004.92,0.77,5.23,48,0.03,6,10,12,18.86033249
1506891600,0,0,87.25,87.25,30.96,0.13,1003.44,0.66,7.25,133,0,5,10,13,18.89500046
1506895200,0,0,88.9,88.9,31.61,0.13,1001.84,1.06,7.95,181,0.03,4,10,14,18.00200081
1506898800,0,0,88.74,88.74,31.11,0.13,1000.85,0.68,7.93,160,0.03,2,10,15,17.44333267
1506902400,0,0,87.51,87.51,30.76,0.13,999.92,2.29,8.3,174,0.03,1,10,16,17.79050064
1506906000,0,0,85.27,85.27,31.72,0.15,999.3,2.14,9.08,180,0,0,10,17,18.03000069
1506909600,0,0,82.4,82.4,31.54,0.16,999.12,2.78,6.29,209,0,0,10,18,18.59499931
1506913200,0,0,77.24,77.24,31.07,0.18,998.84,1.83,7.95,235,0,0,10,19,17.18799973
1506916800,0,0,77.27,77.27,30.76,0.18,998.98,1.23,7.14,215,0,0,10,20,8.543000221
1506920400,0,0,76.41,76.41,30.34,0.18,999.34,2.35,9.02,265,0,0,10,21,0.081818178
1506924000,0,0,74.65,74.65,25.53,0.16,999.83,4.05,7.77,279,0,0,10,22,0
1506927600,0,0,73.66,73.66,21.26,0.14,1000.41,4.37,9.85,301,0,0,10,23,0
1506931200,0,0,71.47,71.47,21.78,0.15,1001.2,6.97,12.33,329,0,0,10,0,0
1506934800,0,0,69.5,69.5,20.42,0.15,1002.08,6.6,13.01,337,0,0,10,1,0
1506938400,0,0,67.77,67.77,21.79,0.17,1002.46,9.59,14.16,343,0,0,10,2,0
1506942000,0,0,65.83,65.83,22.88,0.19,1003.21,7.77,15.96,348,0,0,10,3,0
1506945600,0,0,64.03,64.03,22.89,0.21,1004.52,8.68,15.32,340,0,0,10,4,0
1506949200,0,0,63.2,63.2,23.32,0.22,1005.64,7.29,13.8,347,0,0,10,5,0
1506952800,0,0,62.87,62.87,22.1,0.21,1006.7,7.38,12.41,336,0.03,0,10,6,0
1506956400,0,0,64.24,64.24,22.5,0.2,1007.57,6.74,13.17,336,0.03,1,10,7,0
1506960000,0,0,66.26,66.26,21.56,0.18,1008.11,8.21,12.92,343,0,2,10,8,0
1506963600,0,0,68.16,68.16,19.12,0.15,1008.18,8.72,14.83,2,0,4,10,9,0
1506967200,0,0,69.86,69.86,18.56,0.14,1008.18,7.27,13.48,347,0,5,10,10,2.50999999
1506970800,0,0,71.91,71.91,18.13,0.13,1007.76,4.65,10,349,0,6,10,11,14.85300064
1506974400,0,0,72.83,72.83,17.12,0.12,1007.18,4.29,11.15,7,0,6,10,12,18.15999985
1506978000,0,0,73.54,73.54,17.42,0.12,1006.82,2.06,7.65,36,0,5,10,13,18.25399971
1506981600,0,0,74.74,74.74,16.93,0.11,1006.19,2.29,8.04,38,0,4,10,14,17.41200066
1506985200,0,0,74.8,74.8,17.4,0.11,1005.94,0.98,6.6,47,0,2,10,15,16.87039948
1506988800,0,0,73.86,73.86,18.04,0.12,1005.89,1.6,5.64,37,0,1,10,16,16.81100082
1506992400,0,0,71.9,71.9,18.41,0.13,1006.01,3.31,4.45,36,0,0,10,17,17.11833382
1506996000,0,0,69.77,69.77,17.64,0.14,1006.21,2.5,4.27,22,0,0,10,18,17.66300011
1506999600,0,0,65.27,65.27,15.59,0.14,1006.64,2.07,3.91,47,0,0,10,19,16.17599869
1507003200,0,0,63.63,63.63,16.41,0.16,1007.34,1.64,2.42,20,0,0,10,20,7.306000233
1507006800,0,0,62.04,62.04,17.28,0.17,1007.98,1.43,2.54,359,0,0,10,21,0.089500003
1507010400,0,0,61.33,61.33,17.69,0.18,1008.2,1.11,3.28,346,0,0,10,22,0
1507014000,0,0,59.63,59.63,16.55,0.18,1008.2,1.66,4.3,356,0,0,10,23,0
1507017600,0,0,57.69,57.69,14.78,0.18,1008.06,1.56,4.06,8,0,0,10,0,0
1507021200,0,0,57.24,57.24,15.48,0.19,1008.59,1.48,3.57,21,0,0,10,1,0
1507024800,0,0,57.95,57.95,16.65,0.2,1008.38,1.35,4.51,351,0,0,10,2,0
1507028400,0,0,56.84,56.84,16.56,0.2,1008.68,1.35,4.51,344,0,0,10,3,0
1507032000,0,0,55.26,55.26,16.68,0.22,1008.97,1.78,3.3,357,0,0,10,4,0
1507035600,0,0,54.82,54.82,17.43,0.23,1009.39,1.43,4.7,351,0,0,10,5,0
1507039200,0,0,55.14,55.14,18.73,0.24,1011.21,1.14,3.96,322,0,0,8.01,6,0
1507042800,0,0,60.41,60.41,20.04,0.21,1011.79,1.54,4.29,343,0,1,10,7,0
1507046400,0,0,64.38,64.38,18.48,0.17,1010.51,2.66,6.57,31,0,2,10,8,0
1507050000,0,0,68.23,68.23,20.96,0.16,1010.39,5.23,7.38,62,0,4,10,9,0
1507053600,0,0,71.08,71.08,23.34,0.16,1010.15,3.6,7.24,94,0,5,10,10,2.29399991
1507057200,0,0,74.1,74.1,23.83,0.15,1009.47,2.24,10.42,90,0,6,10,11,13.79599953
1507060800,0,0,75.33,75.33,24.63,0.15,1008.64,2.76,7.58,107,0,6,10,12,17.40200043
1507064400,0,0,77.34,77.34,25.81,0.15,1007.48,3.84,11.01,147,0,5,10,13,17.625
1507068000,0,0,79.06,79.06,27.19,0.15,1006.39,4.3,13.43,155,0,4,10,14,16.99150085
1507071600,0,0,80.05,80.05,28.38,0.15,1005.37,4.95,14.9,134,0,2,10,15,16.55866623
1507075200,0,0,80.74,80.74,30.93,0.16,1004.48,6.95,15.64,142,0,0,10,16,16.73180008
1507078800,0,0,80.63,80.63,32.94,0.18,1004.42,8.96,17.5,169,0.03,0,10,17,17.09700012
1507082400,0,0,78.89,78.89,37.16,0.22,1005.86,10.22,14,169,0,0,10,18,17.49324989
1507086000,0,0,77.69,77.69,39.03,0.25,1006.19,9.75,14.44,170,0,0,10,19,16.05749893
1507089600,0,0,77,77,37.09,0.24,1006.92,9.7,16.95,175,0,0,10,20,7.197000027
1507093200,0,0,74.68,74.68,36.11,0.25,1006.72,8.64,11.81,180,0,0,10,21,0.052999999
1507096800,0,0,73.15,73.15,35.77,0.26,1007.67,4.7,10.52,190,0,0,10,22,0
1507100400,0,0,70.87,70.87,36.04,0.28,1008.4,5.69,12.28,197,0,0,10,23,0
1507104000,0,0,68.28,68.28,34.64,0.29,1009.05,4.8,7.34,185,0,0,10,0,0
1507107600,0,0,66.43,66.43,35.46,0.32,1010.24,3.79,9.91,176,0,0,10,1,0
1507111200,0,0,65.44,65.44,35.88,0.33,1010.71,2.32,7.8,176,0,0,10,2,0
1507114800,0,0,64.32,64.32,34.49,0.33,1011.95,0.26,6.57,263,0,0,10,3,0
1507118400,0,0,63.31,63.31,33.18,0.32,1012.7,2.02,7.61,290,0,0,10,4,0
1507122000,0,0,60.45,60.45,32.76,0.35,1014.06,3.6,5.51,291,0,0,10,5,0
1507125600,0,0,59.26,59.26,32.37,0.36,1015.1,2.34,5.16,320,0,0,10,6,0
1507129200,0,0,64.31,64.31,33.21,0.31,1015.93,2.89,5.76,314,0,1,10,7,0
1507132800,0,0,67.86,67.86,34.11,0.29,1016.46,2.7,5.5,304,0,2,10,8,0
1507136400,0,0,71.36,71.36,33.78,0.25,1017.2,2.51,7.84,339,0,4,10,9,0
1507140000,0,0,73.24,73.24,33.38,0.23,1017.16,2.68,8.07,3,0,5,10,10,2.35649991
1507143600,0,0,76.21,76.21,32.23,0.2,1016.85,1.13,6.53,36,0,6,10,11,14.74499989
1507147200,0,0,78.09,78.09,32.03,0.19,1016.02,1.39,6.57,10,0,6,10,12,18.0170002
1507150800,0,0,79.72,79.72,31.3,0.17,1014.61,0.63,5.81,312,0,5,10,13,17.94449997
1507154400,0,0,80.66,80.66,29.37,0.15,1014.51,0.45,4.62,250,0,3,10,14,16.98600006
1507158000,0,0,80.91,80.91,27.31,0.14,1013.62,1.13,5.38,125,0,2,10,15,16.5
1507161600,0,0,80.21,80.21,26.62,0.14,1013.25,0.54,3.33,108,0,0,10,16,16.65233421
1507165200,0,0,78.43,78.43,26.35,0.15,1012.91,0.33,2.46,329,0,0,10,17,16.98450089
1507168800,0,0,73.56,73.56,26.37,0.17,1013.07,0.55,1.27,18,0,0,10,18,17.37560081
1507172400,0,0,69.4,69.4,26.53,0.2,1013,0.56,2.83,0,0,0,10,19,15.74950027
1507176000,0,0,67.5,67.5,27,0.22,1014.52,0.96,2.77,337,0,0,10,20,6.890500069
1507179600,0,0,66.08,66.08,27.02,0.23,1013.61,0.75,3.45,353,0,0,10,21,0.023000002
1507183200,0,0,63.84,63.84,25.66,0.23,1013.69,1.3,3.27,334,0,0,10,22,0
1507186800,0,0,61.93,61.93,25.63,0.25,1013.55,1.44,3.26,352,0,0,10,23,0
1507190400,0,0,59.44,59.44,24.62,0.26,1013.5,1.04,3.55,326,0,0,10,0,0
1507194000,0,0,57.92,57.92,24.48,0.27,1013.53,1.68,3.78,338,0,0,10,1,0
1507197600,0,0,59.78,59.78,25.48,0.27,1014.01,1.71,3.92,322,0,0,10,2,0
1507201200,0,0,58.53,58.53,24.71,0.27,1013.86,1.88,2.7,337,0,0,10,3,0
1507204800,0,0,56.83,56.83,24.48,0.28,1014.01,2.23,3.39,346,0,0,10,4,0
1507208400,0,0,56.73,56.73,24.6,0.29,1013.52,1.71,3.43,357,0,0,10,5,0
1507212000,0,0,57.08,57.08,23.54,0.27,1014.62,1.73,4.62,335,0.06,0,10,6,0
1507215600,0,0,62.36,62.36,24.94,0.24,1013.71,1.13,3.67,336,0.19,1,10,7,0
1507219200,0,0,67.76,67.76,26.26,0.21,1015.45,1.77,4.52,338,0,2,10,8,0
1507222800,0,0,70.75,70.75,26.44,0.19,1014.97,0.95,4.01,318,0,4,10,9,0
1507226400,0,0,75.25,75.25,26.23,0.16,1015.3,1.26,4.97,25,0,5,10,10,2.295000076
1507230000,0,0,77.84,77.84,23.89,0.13,1014.07,1.62,5.17,8,0,6,10,11,14.83100033
1507233600,0,0,79.88,79.88,24.53,0.13,1013.28,0.62,6.28,346,0,6,10,12,18.59866714
1507237200,0,0,81.48,81.48,23.5,0.12,1012.23,1.38,7.45,38,0,5,10,13,18.40600014
1507240800,0,0,82.39,82.39,23.2,0.11,1011.67,0.98,7.48,90,0,3,10,14,17.5945015
1507244400,0,0,82.16,82.16,23.08,0.11,1010.92,0.78,6.95,78,0,2,10,15,16.91720009
1507248000,0,0,81.55,81.55,21.75,0.11,1010.6,0.91,5.35,349,0,0,10,16,17.05999947
1507251600,0,0,79.94,79.94,22.79,0.12,1010.63,1.54,2.64,31,0,0,10,17,17.61300087
1507255200,0,0,75.87,75.87,23.69,0.14,1011.14,0.48,2.21,359,0,0,10,18,18.10471535
1507258800,0,0,71.1,71.1,24.06,0.17,1012.91,0.91,1.96,24,0,0,10,19,16.45100021
1507262400,0,0,68.12,68.12,23.94,0.19,1012.06,1,3.11,3,0,0,10,20,6.926000118
1507266000,0,0,67.18,67.18,23.32,0.19,1012.55,0.9,3.67,354,0,0,10,21,0.003999999
1507269600,0,0,64.73,64.73,23,0.2,1012.85,1.71,4.15,320,0,0,10,22,0
1507273200,0,0,63.63,63.63,21.3,0.2,1012.26,1.66,5.2,311,0,0,10,23,0
1507276800,0,0,65.2,65.2,17.86,0.16,1013.07,3.39,6.94,342,0,0,10,0,0
1507280400,0,0,63.62,63.62,17.04,0.16,1013.69,2.43,5.92,340,0,0,10,1,0
1507284000,0,0,64.48,64.48,18.9,0.17,1013.73,2.76,6.34,316,0.13,0,10,2,0
1507287600,0,0,63.43,63.43,19.79,0.18,1013.69,2.91,5.06,312,0,0,10,3,0
1507291200,0,0,63.5,63.5,19.34,0.18,1015.62,3.23,6.28,333,0,0,10,4,0
1507294800,0,0,63.75,63.75,21.2,0.19,1016.09,3.6,9.54,343,0,0,10,5,0
1507298400,0,0,63.94,63.94,22.99,0.21,1017.14,5.43,11.12,347,0,0,10,6,0
1507302000,0,0,66.72,66.72,25.59,0.21,1018.28,5.23,8.97,343,0,1,10,7,0
1507305600,0,0,70.54,70.54,25.99,0.19,1019.18,5.09,9.72,340,0,2,10,8,0
1507309200,0,0,73.94,73.94,24.58,0.16,1019.3,6.11,12.37,4,0,3,10,9,0
1507312800,0,0,76.44,76.44,24.42,0.14,1019.31,6.03,12.56,0,0,5,10,10,2.229000092
1507316400,0,0,78.39,78.39,23.52,0.13,1018.55,5.18,11.98,359,0,6,10,11,14.50899982
1507320000,0,0,80.38,80.38,22.32,0.12,1017.63,5.08,12.08,4,0,6,10,12,17.9734993
1507323600,0,0,81.75,81.75,21.6,0.11,1016.67,4.37,14.16,347,0,5,10,13,17.86300087
1507327200,0,0,82.66,82.66,21.59,0.1,1015.83,5.02,13.01,6,0,3,10,14,16.93553734
1507330800,0,0,83.24,83.24,21.17,0.1,1015.17,2.28,6.38,24,0,2,10,15,16.33399963
1507334400,0,0,82.23,82.23,20.81,0.1,1014.52,2.08,3.92,22,0,0,10,16,16.43914223
1507338000,0,0,80.21,80.21,22.54,0.12,1014.12,1.74,4.01,15,0,0,10,17,17.01239967
1507341600,0,0,75.13,75.13,22.17,0.14,1014.31,0.84,2.99,27,0,0,10,18,17.45800018
1507345200,0,0,71.5,71.5,23.72,0.17,1014.79,0.82,2.35,328,0,0,10,19,15.5909996
1507348800,0,0,69.02,69.02,24.32,0.18,1016.4,1.25,2.75,1,0,0,10,20,6.243000031
1507352400,0,0,66.22,66.22,24.62,0.21,1015.2,1.07,3.52,26,0,0,8.28,21,0
1507356000,0,0,64.32,64.32,24.57,0.22,1015.25,1.81,3.54,340,0,0,8.85,22,0
1507359600,0,0,62.93,62.93,24.03,0.22,1015.21,1.76,3.5,348,0,0,10,23,0
1507363200,0,0,61.44,61.44,22.63,0.22,1016,1.47,3.92,354,0,0,10,0,0
1507366800,0,0,61,61,21.64,0.22,1015.15,2.16,4.16,350,0,0,10,1,0
1507370400,0,0,60.67,60.67,23.94,0.24,1015.24,1.56,5.02,348,0,0,10,2,0
1507374000,0,0,58.38,58.38,23.25,0.26,1014.1,1.99,5.6,339,0,0,10,3,0
1507377600,0,0,57.68,57.68,24.07,0.27,1014.49,2.19,5.33,345,0,0,10,4,0
1507381200,0,0,56.71,56.71,23.53,0.27,1013.89,1.57,4.05,352,0,0,10,5,0
1507384800,0,0,57.79,57.79,23.96,0.27,1014.78,1.92,3.54,336,0,0,10,6,0
1507388400,0,0,61.79,61.79,25.22,0.25,1015.08,1.94,3.36,338,0,0,10,7,0
1507392000,0,0,67.29,67.29,26.38,0.21,1015.14,1.13,2.76,349,0,2,10,8,0
1507395600,0,0,74.08,74.08,26.79,0.17,1015.14,0.72,3.13,354,0,3,10,9,0
1507399200,0,0,77.25,77.25,25.19,0.15,1013.53,0.52,5.19,21,0,5,10,10,1.103000045
1507402800,0,0,80.09,80.09,25.44,0.13,1012.63,0.48,6.09,65,0.03,6,10,11,13.16300011
1507406400,0,0,82.33,82.33,25.28,0.12,1011.54,0.74,5.2,198,0.03,6,10,12,17.24700165
1507410000,0,0,84.12,84.12,24.4,0.11,1010.15,0.07,5.07,0,0,5,10,13,17.37100029
1507413600,0,0,85.56,85.56,23.85,0.1,1009.09,0.67,5.03,226,0.03,3,10,14,16.75399971
1507417200,0,0,85.81,85.81,23.36,0.1,1008.11,1.42,4.04,167,0.03,2,10,15,16.29800034
1507420800,0,0,85.43,85.43,23.81,0.1,1007.44,0.76,2.61,152,0,0,10,16,16.26779938
1507424400,0,0,83.74,83.74,25.03,0.12,1006.75,0.57,2.6,185,0,0,10,17,17.01499939
1507428000,0,0,76.89,76.89,24.48,0.14,1006.72,0.33,1.16,145,0.03,0,10,18,17.55599976
1507431600,0,0,72.48,72.48,25.26,0.17,1006.51,0.34,2.22,331,0,0,10,19,15.63099957
1507435200,0,0,70.57,70.57,25.06,0.18,1006.18,0.79,2.88,358,0,0,10,20,5.793999672
1507438800,0,0,69.17,69.17,25.16,0.19,1006,0.23,3.38,355,0,0,10,21,0
1507442400,0,0,67.99,67.99,24.57,0.19,1005.69,0.53,3.25,303,0,0,10,22,0
1507446000,0,0,64.79,64.79,24.87,0.22,1006.21,0.93,3.37,334,0,0,10,23,0
1507449600,0,0,62.81,62.81,23.09,0.22,1004.92,0.82,2.98,346,0,0,10,0,0
1507453200,0,0,62.4,62.4,22.64,0.22,1004.84,0.68,3.08,334,0,0,8.28,1,0
1507456800,0,0,61.06,61.06,22.27,0.22,1004.39,1.52,4.92,344,0,0,8.28,2,0
1507460400,0,0,59.39,59.39,23.85,0.25,1004.39,1.49,3.26,7,0,0,6.56,3,0
1507464000,0,0,56.47,56.47,23.48,0.28,1004.14,1.69,3.63,349,0,0,7.71,4,0
1507467600,0,0,56.86,56.86,24.49,0.28,1004.54,2.16,4.57,336,0.03,0,7.71,5,0
1507471200,0,0,55.87,55.87,25.04,0.3,1004.97,1.47,4.47,340,0.03,0,7.71,6,0
1507474800,0,0,60.49,60.49,24.24,0.25,1005.9,1.75,3.18,5,0.06,0,10,7,0
1507478400,0,0,68.93,68.93,26.05,0.2,1006.09,0.37,2.82,72,0.06,2,10,8,0
1507482000,0,0,74.53,74.53,27.45,0.17,1006.03,0.44,2.26,154,0.06,3,10,9,0
1507485600,0,0,77.58,77.58,25.2,0.14,1005.73,0.9,5.11,354,0.06,5,10,10,1.916000009
1507489200,0,0,81.37,81.37,26.38,0.13,1005.06,1.21,4.04,153,0.06,6,10,11,14.93900013
1507492800,0,0,84.04,84.04,24.46,0.11,1003.58,1.84,7.36,144,0.03,6,10,12,19.20100021
1507496400,0,0,87.08,87.08,22.6,0.09,1001.7,3.08,7.38,173,0,5,10,13,19.36533356
1507500000,0,0,88.56,88.56,20.07,0.08,1000.75,4.43,8.63,164,0,3,10,14,18.07166672
1507503600,0,0,89.72,89.72,19.41,0.08,1000.03,6.32,12.33,181,0,2,10,15,17.34199905
1507507200,0,0,88.41,88.41,18.63,0.08,999.1,5.66,9.96,172,0,0,10,16,17.47399902
1507510800,0,0,85.94,85.94,19.66,0.09,999.5,2.85,10.25,177,0,0,10,17,18.29100037
1507514400,0,0,80.64,80.64,23.3,0.12,1000.6,2.26,12.26,346,0,0,9.42,18,18.88100052
1507518000,0,0,74.64,74.64,23.28,0.15,1004.17,14.75,24.34,334,0.11,0,5.7,19,16.77300072
1507521600,0,0,70.44,70.44,21.6,0.16,1006.52,16.9,27.13,344,0.08,0,6.56,20,6.125
1507525200,0,0,67.85,67.85,17.27,0.14,1009.38,16.17,28.92,339,0.03,0,9.15,21,0
1507528800,0,0,65.68,65.68,15.61,0.14,1011.73,14.53,28.81,352,0,0,7.71,22,0
1507532400,0,0,62.61,62.61,15.9,0.16,1013.63,13.28,28.46,352,0,0,8.28,23,0
1507536000,0,0,60.31,60.31,15.02,0.17,1015.12,13.66,25.95,356,0,0,10,0,0
1507539600,0,0,59.23,59.23,16.37,0.18,1016.08,9.65,19.89,349,0,0,10,1,0
1507543200,0,0,58.09,58.09,17.86,0.21,1016.63,9.72,15.7,348,0,0,10,2,0
1507546800,0,0,57.14,57.14,18.65,0.22,1017.39,9.33,14.17,342,0,0,10,3,0
1507550400,0,0,56.29,56.29,19.04,0.23,1018.19,8.74,10.84,346,0,0,10,4,0
1507554000,0,0,55.86,55.86,19.19,0.24,1019.33,8.67,13.5,346,0,0,10,5,0
1507557600,0,0,55.24,55.24,20.07,0.25,1020.19,7.03,12.87,346,0,0,10,6,0
1507561200,0,0,57.87,57.87,21.06,0.24,1020.87,6.5,14.5,334,0,0,10,7,0
1507564800,0,0,61.01,61.01,21.14,0.21,1021.68,8.39,16.8,346,0,2,10,8,0
1507568400,0,0,63.14,63.14,20.49,0.19,1021.57,10.09,19.05,339,0,3,10,9,0
1507572000,0,0,65.17,65.17,19.93,0.17,1021.66,9.61,17.49,352,0,5,10,10,1.75999999
1507575600,0,0,67.68,67.68,17.24,0.14,1021.4,9.95,16.86,11,0,6,10,11,14.4956665
1507579200,0,0,69.42,69.42,17.67,0.14,1020.22,10.5,14.97,9,0,6,10,12,18.3920002
1507582800,0,0,70.61,70.61,17.82,0.13,1018.95,7.29,14.95,10,0,5,10,13,18.17499924
1507586400,0,0,71.76,71.76,14.74,0.11,1017.92,10.21,19.85,14,0,3,10,14,17.47333336
1507590000,0,0,72.05,72.05,12.6,0.1,1017.53,9.69,18.12,21,0,1,10,15,16.69599915
1507593600,0,0,71.59,71.59,12.38,0.1,1017.23,9.03,14.62,18,0,0,10,16,16.82899857
1507597200,0,0,69.89,69.89,13.01,0.11,1017.38,8.2,11.8,11,0,0,10,17,17.32600021
1507600800,0,0,66.23,66.23,13.16,0.13,1018.15,6.29,10.31,15,0,0,10,18,17.72850037
1507604400,0,0,64.02,64.02,11.86,0.13,1019.49,5.59,8.45,14,0,0,10,19,15.53100014
1507608000,0,0,62.13,62.13,10.44,0.13,1019.34,3.91,8.63,355,0,0,10,20,5.434000015
1507611600,0,0,61.3,61.3,12.28,0.14,1019.61,3.95,6.57,357,0,0,10,21,0
1507615200,0,0,60.27,60.27,13.22,0.16,1019.51,2.87,5.8,10,0,0,10,22,0
1507618800,0,0,58.12,58.12,13.31,0.17,1019.2,3.7,5.72,2,0,0,10,23,0
